id,account_id,name,email,phone,title,status,monday_item_id,created_at,updated_at,company,department,mobile,address,city,state,country,website,birthday,notes,labels,source,google_resource_name,custom,description,company_id,owner_id,enrich_pending,enrich_asked_at
daf3e564-4f44-437e-a5f0-b966c252ede9,,FLAGSUN LTD,harvey@flagsun.com,+86-512-53724676,,,,2026-07-08 13:56:07.553755+00,2026-07-08 15:37:37.303214+00,"FLAGSUN (SUZHOU) NEW ENERGY CO.,LTD",,,,Suzhou,Jiangsu,China,https://www.flagsun.com,,,"{""Module Mfr"",China,""Solar PV""}",google,,{},Chinese new-energy company manufacturing solar PV modules.,,,f,
daf5c657-0a8f-45d5-82c8-b4267fc1c9e9,,SolarHub GmbH,david@solarhub24.de,+491743491624,,,,2026-07-08 13:57:11.632595+00,2026-07-08 15:37:37.303214+00,SolarHub GmbH,,,,,,Germany,https://www.solarhub24.de,,,"{Distributor,Germany,""Solar PV""}",google,,{},German distributor of solar PV components and systems.,,,f,
daf7f8fc-d366-4bc0-9e35-700d1d0586c0,,KYROS GmbH,info@kyroshydrogensolutions.com,+49 367 6480980,,,,2026-07-08 13:56:33.650564+00,2026-07-08 15:37:37.303214+00,KYROS Hydrogen Solutions GmbH,,,,,,Germany,https://www.kyroshydrogensolutions.com,,,"{Other,Germany,Hydrogen}",google,,{},German company developing hydrogen energy solutions.,,,f,
db2335ee-b4cd-40b0-a9dd-454b65b7d63d,,Steinfort Glas,jellejanwissmann@steinfort.nl,+31645888117,,,,2026-07-08 13:57:15.562397+00,2026-07-08 15:37:37.303214+00,Steinfort Glas B.V.,,,,,,Netherlands,https://www.steinfort.nl,,,"{Other,Netherlands}",google,,{},Dutch glass manufacturer supplying glass products including for solar applications.,,,f,
db29465d-4fc0-4a43-902a-7da6d09354c5,,Koyne-System-Elektronik,,+493047032182,,,,2026-07-08 13:56:33.07935+00,2026-07-08 15:37:37.303214+00,Koyne-System-Elektronik,,,,,,Germany,,,,"{Metering/Monitoring,Germany}",google,,{},"German electronics/electrical systems firm, likely serving metering or control applications.",,,f,
db3edd67-5b3a-4c57-9385-4ff745118220,,Verve Ltd.,wu.sa@verveconnet.co.uk,+447884367802,,,,2026-07-08 13:57:28.071287+00,2026-07-08 15:37:37.303214+00,Verve Connect Ltd.,,,,London,,United Kingdom,https://www.verveconnect.co.uk,,,"{""EV Charging"",""United Kingdom"",Battery/Storage}",google,,{},UK company providing EV charging and power storage solutions under the V.Go brand.,,,f,
db58d8e5-20e0-4079-8887-3b9aea946fd5,,ads-tec GmbH,info@ads-tec-energy.com,+49 7022 25220,,,,2026-07-08 13:55:30.966429+00,2026-07-08 15:37:37.303214+00,ads-tec Energy GmbH,,,,Nurtingen,Baden-Wurttemberg,Germany,https://www.ads-tec-energy.com,,,"{Battery/Storage,Germany,""EV Charging""}",google,,{},German manufacturer of battery storage and fast-charging systems.,,,f,
db934754-01b9-430b-ac1d-cbc796e948e0,,Wuxi Ltd.,sales@solinteg.com,+86 189 15369506,,,,2026-07-08 13:57:12.991765+00,2026-07-08 15:37:37.303214+00,"Wuxi Solinteg Power Co., Ltd.",,,,Wuxi,Jiangsu,China,https://www.solinteg.com,,,"{""Inverter Mfr"",China,Storage}",google,,{},Chinese manufacturer of hybrid solar inverters and energy storage systems.,,,f,
dba1113c-d6b8-4d3d-ae62-f910320719f7,,Nordwest KG,info@nw-assekuranz.de,+49 421 9896070,,,,2026-07-08 13:56:44.315895+00,2026-07-08 15:37:37.303214+00,Nordwest Assekuranzmakler GmbH &amp; Co. KG,,,,,,Germany,https://www.nw-assekuranz.de,,,"{Other,Germany}",google,,{},German insurance broker (Assekuranzmakler) providing coverage including for energy projects.,,,f,
dbbcf3c6-27ca-4e80-874e-fd87a2d94a55,,Soluciones Group,kcappelletti@mtechgroup.com,+34634829219,,,,2026-07-08 13:57:13.749077+00,2026-07-08 15:37:37.303214+00,Soluciones Técnicas Mtech Group S.L.,,,,,,Spain,https://mtechgroup.es/,,,"{EPC/Installer,Spain}",google,,{},Spanish technical solutions and engineering group.,,,f,
dbc04f08-459c-4ac3-bdc8-cff73a187d51,,TDC Energy,info@tdc-energy.com,,,,,2026-07-08 13:57:20.096936+00,2026-07-08 15:37:37.303214+00,TDC Energy,,,"36 Man Yue Street, Hung Hom",Kowloon,,Hong Kong,https://tdc-energy.com,,,"{""EV Charging"",""Hong Kong""}",google,,{},Hong Kong-based provider of AC and DC EV charging solutions and home backup power products.,,,f,
dbd2cbd3-8f35-4b3f-88b3-639ff5644bdd,,Volatile GmbH,mail@volatile.de,,,,,2026-07-08 13:57:28.997074+00,2026-07-08 15:37:37.303214+00,Volatile GmbH,,,,,,Germany,https://www.volatile.de,,,"{Software,Germany,Grid}",google,,{},German fintech providing price signals and forecasts for short-term European power markets.,,,f,
dbda1f6c-e588-4f61-b4fa-2b670356284f,,Anhui Ltd.,1591990609@qq.com,+86 0563-6985070,,,,2026-07-08 13:55:34.08631+00,2026-07-08 15:37:37.303214+00,"Anhui Krant Aluminum Products Co.,Ltd.",,,,,Anhui,China,https://www.krant-china.com/,,,"{Mounting/Tracker,China}",google,,{},Chinese manufacturer of aluminum products including solar mounting frame components.,,,f,
dc148cdd-6995-4e4a-a0cc-91012d1c2491,,Zhejiang Ltd.,peak@pntech.com.cn,4008871128,,,,2026-07-08 13:57:39.300808+00,2026-07-08 15:37:37.303214+00,"Zhejiang PNTECH Technology Co., Ltd.",,,No. 108 West Section of Yinxian Avenue,Ningbo,Zhejiang,China,https://www.pntech.com.cn,,,"{Cable/BOS,China,""Solar PV""}",google,,{},"Chinese manufacturer of solar PV cables, connectors and extension leads.",,,f,
dc4970d3-5169-4b26-ac4e-0d2628d72adf,,ebm-papst KG,info1@de.ebmpapst.com,+497938810,,,,2026-07-08 13:55:56.177675+00,2026-07-08 15:37:37.303214+00,ebm-papst Mulfingen GmbH &amp; Co. KG,,,,Mulfingen,Baden-Wurttemberg,Germany,https://www.ebmpapst.com,,,"{Other,Germany}",google,,{},German manufacturer of fans and motors used in industrial and energy cooling applications.,,,f,
dc518de4-f17c-4e7a-ad4d-581070c87c0a,,Re-Twin GmbH,info@re-twin.energy,+491625926239,,,,2026-07-08 13:56:55.519285+00,2026-07-08 15:37:37.303214+00,Re-Twin Energy GmbH,,,,,,Germany,https://re-twin.energy/,,,"{Developer/IPP,Germany,""Solar PV""}",google,,{},German renewable energy project developer.,,,f,
dc5ffed7-2f1b-4f64-8189-f9a37187dfce,,GUANGXI LTD,business@xfxglass.com,+867795306608,,,,2026-07-08 13:56:15.212688+00,2026-07-08 15:37:37.303214+00,"GUANGXI XINFUXING SILICON TECHNOLOGY CO., LTD",,,,,Guangxi,China,https://www.xfxglass.com,,,"{Other,China,""Solar PV""}",google,,{},Chinese manufacturer of silicon-based glass products used in solar modules.,,,f,
dc7ad161-22ea-4250-b2c6-6cc2174c356f,,SolNet GmbH,,,,,,2026-07-08 13:57:13.263115+00,2026-07-08 15:37:37.303214+00,SolNet GmbH,,,,,,Germany,,,,"{Other,Germany}",google,,{},German company name suggests solar/energy services; no website available to confirm details.,,,f,
dc7b112c-0d64-4020-9718-05ef07f96fae,,Kabeck GmbH,info@kabeck.de,+49683197830,,,,2026-07-08 13:56:30.774826+00,2026-07-08 15:37:37.303214+00,Kabeck Hans Dieter Becker GmbH,,,,,,Germany,https://www.kabeck.de,,,"{Cable/BOS,Germany}",google,,{},German supplier of cables and electrical components (Kabeck).,,,f,
dc8b3f4e-440e-4bb0-8f0f-9d5b98f4d425,,Pionix GmbH,contact@pionix.de,+49 7253 9793480,,,,2026-07-08 13:56:49.637759+00,2026-07-08 15:37:37.303214+00,Pionix GmbH,,,,,,Germany,,,,"{Software,Germany,""EV Charging""}",google,,{},Develops open-source software for EV charging stations (EVerest/OCPP).,,,f,
dca1571b-b67f-4243-a01e-5985ff9bb7eb,,whatwatt AG,hallo@whatwatt.ch,+41793000232,,,,2026-07-08 13:57:32.145683+00,2026-07-08 15:37:37.303214+00,whatwatt AG,,,,,,Switzerland,https://whatwatt.ch,,,"{Metering/Monitoring,Switzerland}",google,,{},Swiss maker of smart electricity meters and monitoring devices.,,,f,
dca9fe27-16a0-439b-bb1a-176271dadf19,,Greencells GmbH,marketing@greencells.com,+4999266910,,,,2026-07-08 13:56:12.960296+00,2026-07-08 15:37:37.303214+00,Greencells GmbH,,,,,,Germany,https://www.greencells.com,,,"{EPC/Installer,Germany,""Solar PV""}",google,,{},German EPC contractor building utility-scale solar PV plants.,,,f,
dcae1e5d-6224-478c-9f5d-1801a5e18712,,re. GmbH,info@reventure.de,+493022379391,,,,2026-07-08 13:56:55.606402+00,2026-07-08 15:37:37.303214+00,re.venture GmbH,,,,,,Germany,https://reventure.de/,,,"{Developer/IPP,Germany}",google,,{},German renewable energy project developer.,,,f,
dd0a63ed-ae7d-47d5-ad63-6e76dbc250c0,,AESOLAR GmbH,,+4982319782680,,,,2026-07-08 13:55:31.161508+00,2026-07-08 15:37:37.303214+00,AESOLAR Energy GmbH,,,,,,Germany,https://ae-solar.com,,,"{""Module Mfr"",Germany,""Solar PV""}",google,,{},German manufacturer of solar PV modules (AE Solar).,,,f,
dd29aec3-e8a1-4aba-b9f7-0193f1e61f78,,Jiangsu Ltd.,zhanggk@highstar.com,+8618224756689,,,,2026-07-08 13:56:27.265191+00,2026-07-08 15:37:37.303214+00,"Jiangsu Highstar Battery Manufacturing Co.,Ltd.",,,,,,China,https://www.highstar.com/,,,"{Battery/Storage,China}",google,,{},Chinese manufacturer of industrial and energy storage batteries.,,,f,
dd3d5e75-c570-4091-bb94-46cbd6cebd06,,UAB PVcase,volha.v@pvcase.com,+37061801058,,,,2026-07-08 13:57:25.690264+00,2026-07-08 15:37:37.303214+00,"PVcase, UAB",,,,,,Lithuania,https://www.pvcase.com,,,"{Software,Lithuania,""Solar PV""}",google,,{},Lithuanian company producing solar PV system design software.,,,f,
dd4d6a8a-b70e-4a94-8d20-ca007e91af0b,,beegy GmbH,info@beegy.com,0800 9867233,,,,2026-07-08 13:55:40.59069+00,2026-07-08 15:37:37.303214+00,beegy GmbH,,,,,,Germany,,,,"{Software,Germany}",google,,{},German energy management and digital platform provider for utilities.,,,f,
dd4e1381-6a92-4c78-a401-b1c398db3da1,,Energy Ireland,,,,,,2026-07-08 13:56:01.135853+00,2026-07-08 15:37:37.303214+00,Energy Storage Ireland,,,,,,Ireland,,,,"{Association,Ireland,Storage}",google,,{},Irish industry association representing the energy storage sector.,,,f,
dd577d88-0f1f-4d2f-b4b2-d6195ca447eb,,Autel Netherlands,zehua.sun@autel.com,+4917623601280,,,,2026-07-08 13:55:37.16508+00,2026-07-08 15:37:37.303214+00,Autel Netherlands B.V.,,,,,,Netherlands,,,,"{Other,Netherlands,""EV Charging""}",google,,{},"Netherlands entity of Autel, maker of EV charging equipment.",,,f,
dd8e478a-888a-44ff-91c9-99ab168f5013,,Haier Ltd.,solar.de@haier-europe.com,+49 21141873173,,,,2026-07-08 13:56:16.167244+00,2026-07-08 15:37:37.303214+00,"Haier Energy Technology Co., Ltd.",,,,,,China,https://www.haier-energy.com/,,,"{Battery/Storage,China,""Solar PV""}",google,,{},Chinese Haier subsidiary producing solar and energy storage products.,,,f,
dd9256ab-14e5-421e-8953-58f1e4fde69d,,Shandong Ltd.,robin.zhang@winabattery.com,+865365675088,,,,2026-07-08 13:57:02.114642+00,2026-07-08 15:37:37.303214+00,"Shandong Wina Green Power Technology Co., Ltd.",,,,,,China,https://www.winabattery.com,,,"{Battery/Storage,China}",google,,{},Chinese manufacturer of lithium battery cells for energy storage.,,,f,
ddc077cf-a38d-42fe-82c9-ed135cb77b1e,,espeicher GmbH,kontakt@espeicher.at,+43621720368,,,,2026-07-08 13:56:03.767277+00,2026-07-08 15:37:37.303214+00,espeicher GmbH,,,,,,Austria,https://www.espeicher.at,,,"{Battery/Storage,Austria}",google,,{},Austrian provider of home battery storage systems.,,,f,
ddc8fc6a-a435-4a44-9408-ba59c50b666a,,Solar GmbH,info@solar-manager.com,+4951193678448,,,,2026-07-08 13:57:10.634571+00,2026-07-08 15:37:37.303214+00,Solar Manager GmbH,,,,,,Switzerland,https://www.solar-manager.com,,,"{Software,Switzerland,""Solar PV""}",google,,{},Swiss maker of energy management software for solar and storage systems.,,,f,
ddda37b6-0e06-4e20-9b10-c9b6f4b0d555,,Zhejiang Ltd.,ess@ihuapower.com,,,,,2026-07-08 13:57:38.825978+00,2026-07-08 15:37:37.303214+00,"Zhejiang Hua Power Co.,Ltd.",,,,,,China,https://www.ihuapower.com,,,"{Battery/Storage,China}",google,,{},Chinese manufacturer of energy storage system batteries.,,,f,
dde2fc2d-789c-4f45-b77c-68ffb46a563c,,ETREL d.o.o.,info@etrel.com,+38659076330,,,,2026-07-08 13:56:04.287177+00,2026-07-08 15:37:37.303214+00,ETREL d.o.o.,,,,,,Slovenia,https://www.etrel.com,,,"{Other,Slovenia,""EV Charging""}",google,,{},Slovenian developer of EV charging management software and hardware.,,,f,
ddf556b0-4024-457c-bab3-f27e54f475e0,,MERZ KG,info@merz-schaltgeraete.de,+49 7971 252-252,,,,2026-07-08 13:56:38.873379+00,2026-07-08 15:37:37.303214+00,MERZ Schaltgeräte GMBH + CO KG,,,,,,Germany,https://www.merz-schaltgeraete.de,,,"{Cable/BOS,Germany}",google,,{},German manufacturer of switchgear and electrical distribution equipment.,,,f,
de083afa-2054-4fca-a072-761b284aa759,,BNL Supplies,hflee@bnlsupplies.com,+31646723399,,,,2026-07-08 13:55:43.082926+00,2026-07-08 15:37:37.303214+00,BNL Supplies B.V.,,,,,,Netherlands,https://www.bnlsupplies.com,,,"{Distributor,Netherlands,""Solar PV""}",google,,{},Dutch distributor of solar PV components and supplies.,,,f,
de2453c9-3d26-45bb-95c6-cc2ecb387a22,,Meteotest AG,office@meteotest.ch,+41 31 3072626,,,,2026-07-08 13:56:39.016074+00,2026-07-08 15:37:37.303214+00,Meteotest AG,,,,,,Switzerland,https://www.meteotest.ch,,,"{Consultancy,Switzerland,""Solar PV""}",google,,{},Swiss provider of weather and solar irradiance data services.,,,f,
de365c5c-cdc5-4e2f-8c42-44d8f79ef54c,,Ceramic GmbH,s.heuser@wolbring-gruppe.de,+49 262 418089140,,,,2026-07-08 13:55:46.04584+00,2026-07-08 15:37:37.303214+00,Ceramic Colors Wolbring GmbH,,,,,,Germany,https://colorquant.cc/,,,"{Other,Germany}",google,,{},German producer of ceramic pigments including materials for solar cell pastes.,,,f,
de6414a9-3647-4da8-9026-8619a5e2b35e,,bayme Arbeitgeber,michael.lippenberger@baymevbm.de,+498955178560,,,,2026-07-08 13:55:39.748323+00,2026-07-08 15:37:37.303214+00,bayme vbm - Bayerische M+E Arbeitgeber,,,,,,Germany,https://www.baymevbm.de/baymevbm/index.jsp,,,"{Association,Germany}",google,,{},Bavarian employers association for the metal and electrical industry.,,,f,
de72811f-0d20-4156-80e8-bf70ccaeab06,,Jiangsu Ltd,admin@transformeryawei.com,18651392209,,,,2026-07-08 13:56:28.245919+00,2026-07-08 15:37:37.303214+00,"Jiangsu Yawei Transformer Co., Ltd",,,,,,China,https://www.transformeryawei.com,,,"{Cable/BOS,China,Grid}",google,,{},Chinese manufacturer of power transformers.,,,f,
e19fb8b4-779d-4959-bc45-d2b1c983e86f,,MORLUEX,gong.chao@morlus.com,+8613996410521,,,,2026-07-08 13:56:40.935619+00,2026-07-08 15:37:37.303214+00,MORLUEX,,,,Nantong,,China,https://www.morlus.com/en,,,"{Battery/Storage,China,Storage}",google,,{},Manufactures lithium-ion battery cells and packs for energy storage and mobile charging.,,,f,
e1c62c80-71f9-4773-a69c-dc149892d9cc,,SERMA Group,contact@serma.com,+33557260888,,,,2026-07-08 13:57:01.793216+00,2026-07-08 15:37:37.303214+00,SERMA Group,,,,,,France,https://www.serma.com,,,"{Testing/Certification,France}",google,,{},"Provides electronics testing, reliability engineering and certification services.",,,f,
e1f28fcb-ce00-480b-b4eb-c960d46285a2,,Alpiq GmbH,christine.muellersinz@alpiq.com,+41763286825,,,,2026-07-08 13:55:32.693943+00,2026-07-08 15:37:37.303214+00,Alpiq Energie Deutschland GmbH,,,,,,Germany,https://www.alpiq.com,,,"{Utility,Germany}",google,,{},"German subsidiary of Alpiq, an energy trading and supply utility.",,,f,
e1f60942-6529-439a-a2d8-60a20690a970,,IED SL,uunamuno@iedcompany.com,+34674053266,,,,2026-07-08 13:56:22.868322+00,2026-07-08 15:37:37.303214+00,"IED Electronics Solutions, SL",,,"Poligono Industrial Plazaola, Manzana E - Nave 6","Aizoain, Navarra",Navarra,Spain,https://www.iedcompany.com,,,"{Metering/Monitoring,Spain,Wind}",google,,{},"Designs electronic control devices, sensors and monitoring systems for renewables and industry.",,,f,
e1f700ff-c5f5-4f22-86f9-21fa322e199b,,Schäfer + Peters GmbH,info@schaefer-peters.com,+49 7941 60940,,,,2026-07-08 13:57:00.539168+00,2026-07-08 15:37:37.303214+00,Schäfer + Peters GmbH,,,,Bad Mergentheim,Baden-Wurttemberg,Germany,https://www.schaefer-peters.com,,,"{Mounting/Tracker,Germany}",google,,{},Wholesaler of stainless steel fasteners including solar mounting hardware.,,,f,
e2120f9b-9c17-4714-8c25-b0a7131235b9,,RR Ltd.,deepak.mandhana@rrglobal.com,,,,,2026-07-08 13:56:58.550397+00,2026-07-08 15:37:37.303214+00,RR Kabel Ltd.,,,,,,India,https://www.rrkabel.com,,,"{Cable/BOS,India}",google,,{},"Manufactures wires and cables, including solar cabling products.",,,f,
e27f6d0b-cd8c-4a5a-9193-0fa80e3c9acc,,FLEXeCHARGE ApS,christophe@flexecharge.com,,,,,2026-07-08 13:56:07.701238+00,2026-07-08 15:37:37.303214+00,FLEXeCHARGE ApS,,,"Nordre Fasanvej 108C, 2. sal",Frederiksberg,,Denmark,,,,"{Software,Denmark,""EV Charging""}",google,,{},Provides energy management software for commercial EV charging infrastructure.,,,f,
e289d196-e25e-4c6a-a2a8-e9f149ccf31a,,WUXI LTD.,sales@wxtn-solar.com,+86-0510-87328999,,,,2026-07-08 13:57:33.974421+00,2026-07-08 15:37:37.303214+00,"WUXI TNSOLAR CO.,LTD.",,,,Wuxi,,China,,,,"{""Module Mfr"",China,""Solar PV""}",google,,{},Chinese manufacturer of solar photovoltaic modules.,,,f,
e28dd9a8-d907-4d3a-916c-048a597cad56,,LGI GmbH,info@lgi.de,+49 7031 2009 0,,,,2026-07-08 13:56:35.466902+00,2026-07-08 15:37:37.303214+00,LGI Logistics Group International GmbH,,,,,,Germany,https://www.lgigroup.com,,,"{Other,Germany}",google,,{},International logistics group providing freight and supply chain services.,,,f,
e2b65969-4505-441d-b147-b21ab06faec3,,Terra GmbH,support@terra-energy.de,+4957326809220,,,,2026-07-08 13:57:21.497027+00,2026-07-08 15:37:37.303214+00,Terra Connect GmbH,,,,,,Germany,https://terra-energy.de/,,,"{Distributor,Germany,""Solar PV""}",google,,{},"B2B distributor of solar panels, inverters, storage and portable power products.",,,f,
e303cdc0-ee97-4950-82b9-432c43b9393e,,Team GmbH,steffen.keller@edda.team,+491702808233,,,,2026-07-08 13:57:20.260424+00,2026-07-08 15:37:37.303214+00,Team EDDA GmbH,,,Kolonnenstrasse 8,Berlin,,Germany,https://www.edda.team,,,"{Battery/Storage,Germany}",google,,{},Manages battery energy storage projects for PV and wind hybrid parks.,,,f,
e3079105-20c2-4744-808d-0e928e5ed6b9,,Gridwiz,ran@gridwiz.com,+821040316201,,,,2026-07-08 13:56:13.549565+00,2026-07-08 15:37:37.303214+00,Gridwiz,,,,,,South Korea,https://www.gridwiz.com/kr/,,,"{Software,""South Korea"",Grid}",google,,{},Provides grid and energy management software solutions.,,,f,
e3088238-0f45-42f9-ba9e-9a62a54b71b0,,Chengdu Ltd,sales@huaersen.net,+86 028-83779959,,,,2026-07-08 13:55:47.283443+00,2026-07-08 15:37:37.303214+00,"Chengdu Huaersen Environmental Protection Technology Co., Ltd",,,,Chengdu,,China,https://www.huaersen.net,,,"{Other,China}",google,,{},Chinese environmental protection technology company.,,,f,
e310aea9-dbd7-4949-820e-3a2fc63b3c3c,,SPiNE GmbH,info@spine.energy,+498941332560,,,,2026-07-08 13:57:14.723918+00,2026-07-08 15:37:37.303214+00,SPiNE GmbH,,,,Munich,Bavaria,Germany,https://spine.energy,,,"{Software,Germany,Grid}",google,,{},"Software platform for smart meter gateway networking, grid control and home energy management.",,,f,
e31cbf0e-d4e2-47c9-8d76-22da3a618201,,Wattkraft KG,marketing@wattkraft.com,+49 511 72757600,,,,2026-07-08 13:57:30.812831+00,2026-07-08 15:37:37.303214+00,Wattkraft GmbH &amp; Co. KG,,,,,,Germany,https://www.wattkraft.com,,,"{EPC/Installer,Germany,""Solar PV""}",google,,{},German company offering solar installation and energy services.,,,f,
e32cf0b5-5c7c-4a57-ad2d-2ae7978cdd4c,,Suzhou Ltd.,sales@blackshields.com,+86 512 88180000,,,,2026-07-08 13:57:18.008087+00,2026-07-08 15:37:37.303214+00,"Suzhou BlackShields Environment Co., Ltd.",,,,Suzhou,,China,https://www.blackshields.com,,,"{Other,China}",google,,{},Chinese environmental protection company.,,,f,
e344907f-906a-4f08-bfc9-994fee836d71,,QC Corporation,sales028@qc-solar.com.cn,183511878186-0512-62603391,,,,2026-07-08 13:56:53.670409+00,2026-07-08 15:37:37.303214+00,QC Solar Corporation,,,,,,China,https://www.qc-solar.com,,,"{""Module Mfr"",China,""Solar PV""}",google,,{},Chinese manufacturer of solar photovoltaic modules.,,,f,
e34b3bfe-8f74-4776-97ec-00eed48b4b74,,MTR GROUP,mirela.secan@mtr.ro,+40742222260,,,,2026-07-08 13:56:41.206312+00,2026-07-08 15:37:37.303214+00,MTR MEDIA GROUP S.R.L.,,,,,,Romania,https://www.energymagazine.ro,,,"{Other,Romania}",google,,{},Publisher of an energy industry trade magazine.,,,f,
e3542148-1b44-4107-ac4a-a49b6b8f30ca,,zebotec GmbH,info@zebotec.de,+497531127930,,,,2026-07-08 13:57:37.332197+00,2026-07-08 15:37:37.303214+00,zebotec GmbH,,,,,,Germany,https://www.zebotec.de,,,"{Software,Germany,""Solar PV""}",google,,{},Provides PV plant monitoring and performance analysis software.,,,f,
e36ecc5d-2cbd-4678-a2e4-c12340a0bbe0,,Furo,info@furoenergy.com,+4915773900523,,,,2026-07-08 13:56:09.676812+00,2026-07-08 15:37:37.303214+00,Furo (ehemals Lumera Energy),,,,,,Germany,https://www.furoenergy.com,,,"{Software,Germany,Storage}",google,,{},"Develops AI software for planning, operating and marketing industrial battery storage systems.",,,f,
e3804c00-5224-4e72-a8ab-3ced05bab10f,,Photonic SRL.,irem@photonpowerinv.com,+393496553703,,,,2026-07-08 13:56:48.566442+00,2026-07-08 15:37:37.303214+00,Photonic Power Renewable Energy SRL.,,,,,,Romania,https://www.photonpowerinvestment.com/,,,"{Developer/IPP,Romania,""Solar PV""}",google,,{},Develops and invests in solar photovoltaic power projects.,,,f,
e393f73d-837e-45ee-b1c1-63da91b3e5ac,,Solar Srls,info@solarsicily.srl,+3991203869,,,,2026-07-08 13:57:10.901067+00,2026-07-08 15:37:37.303214+00,Solar Sicily Srls,,,,Sicily,Sicily,Italy,https://www.solarsicily.net,,,"{EPC/Installer,Italy,""Solar PV""}",google,,{},Italian solar photovoltaic installation company.,,,f,
e3d0d067-a554-4f53-a464-a14c5a7bbaa3,,Huzhou Ltd.,solar@fr-cable.com,86-572-2121732,,,,2026-07-08 13:56:21.935437+00,2026-07-08 15:37:37.303214+00,"Huzhou Shangfu Wire and Cable High Technology Co., Ltd.",,,,Huzhou,,China,https://www.fr-cable.com,,,"{Cable/BOS,China,""Solar PV""}",google,,{},Chinese manufacturer of wire and cable products including solar cables.,,,f,
e3ed80de-72ff-4525-8581-2fa301dd2271,,BIBUS GmbH,info@bibus.de,+49731207690,,,,2026-07-08 13:55:41.858774+00,2026-07-08 15:37:37.303214+00,BIBUS GmbH,,,,,,Germany,https://technology.bibus.com/de-de/,,,"{Distributor,Germany}",google,,{},Distributor of industrial technology and engineering components.,,,f,
e3f1f881-6959-406e-9676-60c1906180b9,,DEHN SE,info@dehn.de,+49 9181 9060,,,,2026-07-08 13:55:52.16335+00,2026-07-08 15:37:37.303214+00,DEHN SE,,,,Neumarkt,Bavaria,Germany,https://dehn.de/,,,"{Cable/BOS,Germany,Grid}",google,,{},Manufactures lightning and surge protection systems for electrical installations.,,,f,
de7ec18d-eb19-459c-ab5a-d4c152f058e0,,AFSIA Solar,john.vanzuylen@afsiasolar.com,+250782744987,,,,2026-07-08 13:55:31.319986+00,2026-07-08 15:37:37.303214+00,AFSIA Solar,,,,,,Belgium,https://afsiasolar.com,,,"{Association,Belgium,""Solar PV""}",google,,{},"Africa Solar Industry Association, a networking and advocacy body for African solar and storage businesses.",,,f,
de814d21-e62e-46c3-9102-c8671d876cc0,,carbonify,info@carbonify.de,+4915140518328,,,,2026-07-08 13:55:45.301825+00,2026-07-08 15:37:37.303214+00,carbonify,,,Lochhamer Schlag 11A,Gräfelfing,Bavaria,Germany,https://www.carbonify.de,,,"{Software,Germany}",google,,{},Platform for applying for German greenhouse gas reduction quota (THG) credits and biomethane services.,,,f,
dea3a49c-292e-4ea1-853b-92acc597d8bf,,ICSC AG,info@icsc.ch,+41564061414,,,,2026-07-08 13:56:22.770039+00,2026-07-08 15:37:37.303214+00,ICSC Beton AG,,,Seestrasse 18,Neuenhof,,Switzerland,https://www.icsc.ch,,,"{Mounting/Tracker,Switzerland,""Solar PV""}",google,,{},"Manufactures prefabricated concrete elements and substructures, including solutions used for solar installations.",,,f,
deaeadde-4e74-465b-b75c-944e7bcf4d01,,COHAUSZ Rechtsanwälte,mail@cohausz-florack.de,+49211904900,,,,2026-07-08 13:55:48.850828+00,2026-07-08 15:37:37.303214+00,COHAUSZ &amp; FLORACK Patent- und Rechtsanwälte,,,,Düsseldorf,,Germany,https://www.cohausz-florack.de,,,"{Consultancy,Germany}",google,,{},Patent and law firm providing intellectual property and legal services.,,,f,
def0fc70-d617-46fb-86ac-f4317348b9df,,KISTERS,hydromet.sales@kisters.eu,+49240893850,,,,2026-07-08 13:56:32.133546+00,2026-07-08 15:37:37.303214+00,KISTERS,,,,Aachen,,Germany,https://www.kisters.eu,,,"{Software,Germany,Grid}",google,,{},Provides hydrological and meteorological data management and monitoring software.,,,f,
defad5cd-8703-4978-b3a0-5791893ca2aa,,CFRIEND LTD.,tracy.qu@cfriend-electric.com,86-512-36698841,,,,2026-07-08 13:55:46.426473+00,2026-07-08 15:37:37.303214+00,"CFRIEND ELECTRIC (KUNSHAN) CO.,LTD.",,,,Kunshan,Jiangsu,China,https://www.cfriend-electric.com,,,"{Cable/BOS,China}",google,,{},Manufactures electrical connectors and cable assemblies.,,,f,
df0425e9-4e8c-437b-aa24-0d38d2646f0f,,CRRC Ltd,overseas@csrzic.com,+86(0731)28498304,,,,2026-07-08 13:55:50.583308+00,2026-07-08 15:37:37.303214+00,"CRRC Zhuzhou Institute.Co.,Ltd",,,,Zhuzhou,Hunan,China,https://www.crrcgc.cc/zzsen/,,,"{""Inverter Mfr"",China,Wind}",google,,{},CRRC subsidiary making power electronics and converters for rail and renewable energy applications.,,,f,
df0d319a-cff0-457b-a79f-67007b4b7f3e,,ZHEJIANG Ltd,jia.yanfei@in-power.net,+86-573-88990199,,,,2026-07-08 13:57:38.924409+00,2026-07-08 15:37:37.303214+00,"ZHEJIANG INPOWER ENERGY Co., Ltd",,,,,Zhejiang,China,https://www.inpower-global.com/,,,"{""Inverter Mfr"",China,Storage}",google,,{},Manufactures power conversion equipment and energy storage inverters.,,,f,
